# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 5 Aug 2013 16:14:12 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 300.83517 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80017 mm; vertical offset= 0.02498 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.64000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 500 nA/V Offsets: 2 nA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out
# Sample stage: x: 0.00 mm y: 15.80 mm z: 4.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cu_foil_34819_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-3/Cu_K_edge/nexus/34819_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Cu_foil
# Sample description: Copper foil
##
#
#
# Dark current intensity was collected over 1.00s. Average counts per second: I0 1047.00   It 416.00   Iref 235.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
9702.1580	-0.11805
9705.3090	-0.11997
9708.4690	-0.12186
9711.6330	-0.12379
9714.8070	-0.12552
9717.9900	-0.12759
9721.1780	-0.12942
9724.3680	-0.13137
9727.5690	-0.13320
9730.7800	-0.13512
9733.9910	-0.13691
9737.2140	-0.13871
9740.4410	-0.14034
9743.6780	-0.14194
9746.9170	-0.14354
9750.1700	-0.14526
9753.4230	-0.14682
9756.6850	-0.14846
9759.9570	-0.15033
9763.2310	-0.15211
9766.5140	-0.15388
9769.8060	-0.15559
9773.1030	-0.15735
9776.4050	-0.15912
9779.7190	-0.16086
9783.0350	-0.16276
9786.3580	-0.16457
9789.6870	-0.16646
9793.0270	-0.16848
9796.3740	-0.17025
9799.7230	-0.17202
9803.0850	-0.17380
9806.4470	-0.17554
9809.8190	-0.17749
9813.2010	-0.17946
9816.5860	-0.18143
9819.9790	-0.18326
9823.3770	-0.18526
9826.7840	-0.18724
9830.2010	-0.18911
9833.6180	-0.19098
9837.0440	-0.19275
9840.4790	-0.19484
9843.9170	-0.19683
9847.3680	-0.19874
9850.8240	-0.20072
9854.2820	-0.20265
9857.7550	-0.20463
9861.2270	-0.20628
9864.7120	-0.20822
9868.1990	-0.21013
9871.6960	-0.21191
9875.1990	-0.21374
9878.7070	-0.21552
9882.2200	-0.21755
9885.7460	-0.21938
9889.2730	-0.22126
9892.8120	-0.22312
9896.3590	-0.22477
9899.9070	-0.22646
9903.4620	-0.22835
9907.0300	-0.23016
9910.6010	-0.23204
9914.1810	-0.23393
9917.7630	-0.23576
9921.3530	-0.23760
9924.9510	-0.23941
9928.5580	-0.24119
9932.1720	-0.24307
9935.7890	-0.24471
9939.4170	-0.24667
9943.0480	-0.24860
9946.6890	-0.25049
9950.3330	-0.25242
9953.9880	-0.25417
9957.6530	-0.25606
9961.3150	-0.25806
9964.9920	-0.26003
9968.6700	-0.26189
9972.3570	-0.26354
9976.0560	-0.26538
9979.7580	-0.26727
9983.4630	-0.26937
9987.1770	-0.27123
9990.9020	-0.27322
9994.6310	-0.27515
9998.3650	-0.27694
10002.1070	-0.27868
10005.8540	-0.28058
10009.6100	-0.28253
10013.3760	-0.28457
10017.1440	-0.28648
10020.9240	-0.28838
10024.7100	-0.29023
10028.4990	-0.29200
10032.2940	-0.29388
10036.1020	-0.29572
10039.9110	-0.29730
10043.7270	-0.29923
10047.5520	-0.30116
10051.3850	-0.30298
10055.2230	-0.30497
10059.0700	-0.30682
10062.9200	-0.30865
10066.7820	-0.31027
10070.6480	-0.31216
10074.5190	-0.31394
10078.4020	-0.31606
10082.2870	-0.31799
10086.1800	-0.31964
10090.0820	-0.32164
10093.9880	-0.32356
10097.9030	-0.32545
10101.8270	-0.32694
10105.7530	-0.32886
10109.6880	-0.33095
10113.6270	-0.33284
10117.5790	-0.33446
10121.5300	-0.33637
10125.4920	-0.33829
10129.4600	-0.34030
10133.4360	-0.34219
10137.4200	-0.34404
10141.4100	-0.34588
10145.4100	-0.34767
10149.4100	-0.34956
10153.4210	-0.35149
10157.4360	-0.35342
10161.4570	-0.35524
10165.4890	-0.35713
10169.5260	-0.35906
10173.5700	-0.36096
10177.6240	-0.36282
10181.6810	-0.36473
10185.7480	-0.36654
10189.8160	-0.36854
10193.9020	-0.37048
10197.9820	-0.37237
10202.0760	-0.37415
10206.1750	-0.37607
10210.2820	-0.37799
10214.3960	-0.37993
10218.5140	-0.38181
10222.6400	-0.38362
10226.7670	-0.38548
10229.0010	-0.38649
