# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Sat, 3 Oct 2015 14:59:25 BST
# Ring energy: 3.00090 GeV
# Initial ring current: 264.43117 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00100 mm
#  
# Primary slits:  vertical gap= 0.11000 mrad; horizontal gap= 0.67011 mrad; vertical offset= 0.02499 mrad; horizontal offset= -0.06504 mrad
# Secondary slits:  vertical gap= 6.39600 mm; horizontal gap= 24.69500 mm; vertical offset= -0.00100 mm; horizontal offset= -0.00050 mm
# Experimental slits:  vertical gap= 1.39981 mm; horizontal gap= 11.99991 mm; vertical offset= 1.32001 mm; horizontal offset= -0.00001 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.89 mrad
# Harmonic rejection mirrors coating: Rh current
# I0 Stanford sensitivity: 1 uA/V Offsets: 5 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 100 nA/V Offsets: 500 pA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out C 0.5 mm Out C 1.0 mm In C 2.0 mm In C 4.0 mm In
# Sample stage: x: 1.00 mm y: 40.00 mm z: 0.00 mm rot: -0.00 deg roll: 1.56 deg pitch: -10.94 deg
# Ascii output file name: 'BrKedge//ascii/KBr_pellet_trans_56597_1.dat'
# Nexus output file: '/dls/i20/data/2015/cm12176-4/BrKedge//nexus/56597_1.nxs'
# XML folder and files:
# /dls/i20/data/2015/cm12176-4/xml/BrKedge/
# Br_trans
# KBr_pellet_trans
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
# Sample name: KBr_pellet_trans
# Sample description: KBr_pellet_trans
# Dark current intensity was collected over 1.00s. Average counts per second: I0 569.00   It 296.00   Iref 511.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It	
14171.6465	0.93522
14175.7767	0.93332
14179.9195	0.93213
14184.0731	0.93008
14188.2414	0.92824
14192.4215	0.92639
14196.605	0.9244
14200.8165	0.9227
14205.029	0.92088
14209.2558	0.91886
14213.4984	0.9169
14217.7514	0.91508
14222.0188	0.91339
14226.2936	0.9119
14230.5853	0.90959
14234.8826	0.90717
14239.1943	0.90631
14243.5259	0.90393
14247.8617	0.90209
14252.2109	0.90036
14256.5683	0.89867
14260.9471	0.89674
14265.3351	0.895
14269.7342	0.89319
14274.1395	0.89138
14278.5648	0.88962
14283.0068	0.88779
14287.4467	0.88578
14291.9111	0.88362
14296.3814	0.8817
14300.8698	0.87963
14305.3641	0.87787
14309.8702	0.87614
14314.3926	0.87443
14318.9244	0.87294
14323.47	0.8711
14328.0245	0.86952
14332.5964	0.86807
14337.1732	0.86626
14341.773	0.86428
14346.3782	0.86279
14350.9965	0.86061
14355.6272	0.85863
14360.2695	0.85692
14364.9243	0.85514
14369.5943	0.85303
14374.2662	0.85095
14378.9624	0.84865
14383.6656	0.84633
14388.379	0.84405
14393.1081	0.84181
14397.8529	0.8392
14402.5994	0.83731
14407.3661	0.83504
14412.1421	0.83298
14416.9355	0.8309
14421.7351	0.82882
14426.549	0.82667
14431.3763	0.82455
14436.2089	0.82305
14441.0609	0.82094
14445.9218	0.8189
14450.7977	0.81694
14455.6744	0.81499
14460.5849	0.81298
14465.4936	0.81103
14470.4144	0.8093
14475.3543	0.80743
14480.2966	0.8054
14485.2586	0.80351
14490.2261	0.80171
14495.2109	0.79973
14500.2118	0.79794
14505.2188	0.7958
14510.2364	0.79374
14515.2714	0.79168
14520.3165	0.78965
14525.3703	0.78776
14530.441	0.78581
14535.5199	0.78348
14540.6209	0.78139
14545.7265	0.77929
14550.8419	0.7771
14555.966	0.77512
14561.115	0.77308
14566.2645	0.77094
14571.4368	0.76923
14576.6138	0.76711
14581.8095	0.76514
14587.0115	0.76291
14592.2276	0.76085
14597.4522	0.75879
14602.6914	0.7566
14607.9453	0.75461
14613.2087	0.7526
14618.4853	0.7505
14623.774	0.74821
14629.0728	0.74675
14634.3922	0.7446
14639.716	0.74268
14645.0541	0.74056
14650.4035	0.73899
14655.7662	0.73692
14661.1396	0.7344
14666.5217	0.7324
14671.9267	0.73044
14677.3388	0.72838
14682.758	0.72616
14688.1923	0.72381
14693.6375	0.72168
14699.0978	0.71972
14704.5706	0.71713
14709.9971	0.71501
# Instrument: I20-XAS Date: Sat, 3 Oct 2015 15:22:45 BST	
# Final ring current: 266.74930	
